FECHA,TMAX,TMIN,NOMBRE
26042021,19.6,6.6,TANDIL AERO
26042021,24.5,12.5,TARTAGAL AERO
26042021,25.5,,TERMAS DE RIO HONDO AERO
26042021,25.5,8.5,TINOGASTA
26042021,23.1,7.7,TRELEW AERO
26042021,21.9,5.6,TRENQUE LAUQUEN
26042021,20.4,7.3,TRES ARROYOS
26042021,23.7,13.8,TUCUMAN AERO
26042021,8.5,4,USHUAIA AERO
26042021,21.5,-1.3,USPALLATA
26042021,23,6.8,VENADO TUERTO AERO
26042021,23.2,6.4,VICTORICA
26042021,22.3,7.1,VIEDMA AERO
26042021,22.2,5,VILLA DE MARIA DEL RIO SECO
26042021,23.2,9.9,VILLA DOLORES AERO
26042021,18.5,8.7,VILLA GESELL AERO
26042021,25.5,5,VILLA REYNOLDS AERO
25042021,20.5,11.3,AEROPARQUE AERO
25042021,19.6,7.2,AZUL AERO
25042021,19.7,6.1,BAHIA BLANCA AERO
25042021,17.5,-1.1,BARILOCHE AERO
25042021,-15.5,-19.6,BASE BELGRANO II
25042021,2.6,-1.9,BASE CARLINI (EX JUBANY)
25042021,9.2,-2.5,BASE ESPERANZA
25042021,5.9,-4.2,BASE MARAMBIO
25042021,4.1,-0.7,BASE ORCADAS
25042021,0,-9.3,BASE SAN MARTIN
25042021,18,7.4,BENITO JUAREZ AERO
25042021,18,13.5,BERNARDO DE IRIGOYEN AERO
25042021,19.9,8.2,BOLIVAR AERO
25042021,20.9,10.8,BUENOS AIRES OBSERVATORIO
25042021,19.7,8.8,CAMPO DE MAYO AERO
25042021,26,15.8,CATAMARCA AERO
25042021,21.5,10.5,CERES AERO
25042021,25,12.2,CHAMICAL AERO
25042021,19.2,-4.6,CHAPELCO AERO
25042021,25.5,10.5,CHEPES
25042021,25,14.5,CHILECITO AERO
25042021,22,6.7,CIPOLLETTI
25042021,19.5,5.3,COMODORO RIVADAVIA AERO
25042021,20,13.5,CONCORDIA AERO
25042021,23,6,CORDOBA AERO
25042021,22,9.2,CORDOBA OBSERVATORIO
25042021,17.3,7,CORONEL PRINGLES AERO
25042021,17.5,6.3,CORONEL SUAREZ AERO
25042021,23.1,15.1,CORRIENTES AERO
25042021,20.7,9.1,DOLORES AERO
25042021,18,0.2,EL BOLSON AERO
25042021,18.8,2,EL CALAFATE AERO
25042021,20,10,EL PALOMAR AERO
25042021,21.5,7,EL TREBOL
25042021,20.7,6.2,ESCUELA DE AVIACION MILITAR AERO
25042021,17,-0.5,ESQUEL AERO
25042021,19.4,7.6,EZEIZA AERO
25042021,24,15.3,FORMOSA AERO
25042021,20.1,6.7,GENERAL PICO AERO
25042021,16.5,8.5,GOBERNADOR GREGORES AERO
25042021,22.3,9.6,GUALEGUAYCHU AERO
25042021,22.4,17,IGUAZU AERO
25042021,,,ITUZAINGO
25042021,,,JACHAL
25042021,22.1,14,JUJUY AERO
25042021,18.9,11.9,JUJUY U N
25042021,20.1,7.1,JUNIN AERO
25042021,20.5,8.6,LA PLATA AERO
25042021,16,3.8,LA QUIACA OBSERVATORIO
25042021,26,12.4,LA RIOJA AERO
25042021,20.2,6.5,LABOULAYE AERO
25042021,19.5,7.9,LAS FLORES
25042021,24.6,16.6,LAS LOMITAS
25042021,17.7,6.2,MALARGUE AERO
25042021,20,-4.3,MAQUINCHAO
25042021,19.1,11.4,MAR DEL PLATA AERO
25042021,20.6,6.2,MARCOS JUAREZ AERO
25042021,20,8,MARIANO MORENO AERO
25042021,23,8.5,MENDOZA AERO
25042021,,9.1,MENDOZA OBSERVATORIO
25042021,22.8,12,MERCEDES AERO (CTES)
25042021,20,9.1,MERLO AERO
25042021,20.7,13.8,METAN
25042021,22.5,14.2,MONTE CASEROS AERO
25042021,19.5,8.3,MORON AERO
25042021,20.9,5.8,NEUQUEN AERO
25042021,20.9,7.2,NUEVE DE JULIO
25042021,,,OBERA
25042021,19.4,8.3,OLAVARRIA AERO
25042021,24.5,17.1,ORAN AERO
25042021,20.5,9.2,PARANA AERO
25042021,19.5,3.4,PASO DE INDIOS
25042021,22,14.5,PASO DE LOS LIBRES AERO
25042021,19.7,6.2,PEHUAJO AERO
25042021,,4.6,PERITO MORENO AERO
25042021,18.4,5.2,PIGUE AERO
25042021,21.5,8.2,PILAR OBSERVATORIO
25042021,24.5,18.3,POSADAS AERO
25042021,23.9,12.7,PRESIDENCIA ROQUE SAENZ PEÑA AERO
25042021,17.5,5,PUERTO DESEADO AERO
25042021,19.2,7.2,PUERTO MADRYN AERO
25042021,20.4,9,PUNTA INDIO B.A.
25042021,19.9,9.1,RAFAELA AERO
25042021,22.5,13.6,RECONQUISTA AERO
25042021,23.3,13.6,RESISTENCIA AERO
25042021,19.6,5,RIO COLORADO
25042021,20.6,7,RIO CUARTO AERO
25042021,21,1,RIO GALLEGOS AERO
25042021,11.4,1.8,RIO GRANDE B.A.
25042021,27,16,RIVADAVIA
25042021,20.9,7.4,ROSARIO AERO
25042021,19.2,11.6,SALTA AERO
25042021,21,2,SAN ANTONIO OESTE AERO
25042021,,,SAN CARLOS (MZA)
25042021,20.2,10.2,SAN FERNANDO AERO
25042021,24.5,11,SAN JUAN AERO
25042021,17.8,7.3,SAN JULIAN AERO
25042021,23.1,9.4,SAN LUIS AERO
25042021,23.7,9,SAN MARTIN (MZA)
25042021,20.3,6.6,SAN RAFAEL AERO
25042021,17,5.6,SANTA CRUZ AERO
25042021,18.9,3.7,SANTA ROSA AERO
25042021,22.4,3.8,SANTA ROSA DE CONLARA AERO
25042021,25,11.2,SANTIAGO DEL ESTERO AERO
25042021,20.4,7.9,SAUCE VIEJO AERO
25042021,21,8,SUNCHALES AERO
25042021,19.2,8,TANDIL AERO
25042021,24.6,17,TARTAGAL AERO
25042021,,,TERMAS DE RIO HONDO AERO
25042021,25,13,TINOGASTA
25042021,22.4,6.2,TRELEW AERO
25042021,,,TRENQUE LAUQUEN
25042021,18.3,9.9,TRES ARROYOS
25042021,23.2,16.2,TUCUMAN AERO
25042021,14.4,6,USHUAIA AERO
25042021,19.2,-0.4,USPALLATA
25042021,19.5,7.2,VENADO TUERTO AERO
25042021,19.5,3.3,VICTORICA
25042021,20.1,3.7,VIEDMA AERO
25042021,22.4,8.6,VILLA DE MARIA DEL RIO SECO
25042021,23,8,VILLA DOLORES AERO
25042021,19.3,10.4,VILLA GESELL AERO
25042021,21.5,3,VILLA REYNOLDS AERO
24042021,22.5,15.8,AEROPARQUE AERO
24042021,20.5,11.8,AZUL AERO
24042021,18.6,9.6,BAHIA BLANCA AERO
24042021,17.2,-0.7,BARILOCHE AERO
24042021,-12,-27,BASE BELGRANO II
24042021,-0.6,-3.8,BASE CARLINI (EX JUBANY)
24042021,0.8,-8.7,BASE ESPERANZA
24042021,2.4,-13,BASE MARAMBIO
24042021,-0.3,-7.8,BASE ORCADAS
24042021,0,-12,BASE SAN MARTIN
24042021,18.5,11.5,BENITO JUAREZ AERO
24042021,20.6,15,BERNARDO DE IRIGOYEN AERO
24042021,20.9,11,BOLIVAR AERO
24042021,22.8,15.3,BUENOS AIRES OBSERVATORIO
24042021,22.6,13,CAMPO DE MAYO AERO
24042021,26,15.8,CATAMARCA AERO
24042021,22.7,18,CERES AERO
24042021,26.5,10.1,CHAMICAL AERO
24042021,20.4,4,CHAPELCO AERO
24042021,25,13,CHEPES
24042021,25.5,,CHILECITO AERO
24042021,21.6,5.8,CIPOLLETTI
24042021,19.2,6.4,COMODORO RIVADAVIA AERO
24042021,22.4,16.6,CONCORDIA AERO
24042021,23.6,11.7,CORDOBA AERO
24042021,24.2,14.6,CORDOBA OBSERVATORIO
24042021,17.1,9.3,CORONEL PRINGLES AERO
24042021,18.2,9.5,CORONEL SUAREZ AERO
24042021,24.2,19,CORRIENTES AERO
24042021,22.6,13.7,DOLORES AERO
24042021,17.2,0,EL BOLSON AERO
24042021,17.9,-0.2,EL CALAFATE AERO
24042021,22.5,14.1,EL PALOMAR AERO
24042021,22.5,14.8,EL TREBOL
24042021,23.1,12.4,ESCUELA DE AVIACION MILITAR AERO
24042021,15.2,-0.8,ESQUEL AERO
24042021,23.3,12.9,EZEIZA AERO
24042021,22.9,18.6,FORMOSA AERO
24042021,20.6,10.3,GENERAL PICO AERO
24042021,16,5,GOBERNADOR GREGORES AERO
24042021,22.5,15.5,GUALEGUAYCHU AERO
24042021,21.6,18.3,IGUAZU AERO
24042021,24,18.6,ITUZAINGO
24042021,22.5,7.8,JACHAL
24042021,22.7,17.8,JUJUY AERO
24042021,19,15.8,JUJUY U N
24042021,23.1,13.4,JUNIN AERO
24042021,22.5,14.6,LA PLATA AERO
24042021,17.7,-2.4,LA QUIACA OBSERVATORIO
24042021,26.8,14.9,LA RIOJA AERO
24042021,23.2,13.1,LABOULAYE AERO
24042021,22,11.8,LAS FLORES
24042021,24.4,19.2,LAS LOMITAS
24042021,16.8,6.6,MALARGUE AERO
24042021,17.8,-2.4,MAQUINCHAO
24042021,19.9,13.4,MAR DEL PLATA AERO
24042021,24,13.9,MARCOS JUAREZ AERO
24042021,22.5,13.4,MARIANO MORENO AERO
24042021,21.8,10.2,MENDOZA AERO
24042021,,9.5,MENDOZA OBSERVATORIO
24042021,22.8,17,MERCEDES AERO (CTES)
24042021,22.5,13,MERLO AERO
24042021,22.4,15.3,METAN
24042021,25.4,17.3,MONTE CASEROS AERO
24042021,22.7,13.3,MORON AERO
24042021,19.8,5.5,NEUQUEN AERO
24042021,22.2,11.5,NUEVE DE JULIO
24042021,22.5,17,OBERA
24042021,20.1,12.2,OLAVARRIA AERO
24042021,23.2,18.9,ORAN AERO
24042021,21.4,15.2,PARANA AERO
24042021,18.3,3,PASO DE INDIOS
24042021,24.2,17.5,PASO DE LOS LIBRES AERO
24042021,22.4,10.9,PEHUAJO AERO
24042021,15.4,5,PERITO MORENO AERO
24042021,17.3,9.1,PIGUE AERO
24042021,23.8,13.9,PILAR OBSERVATORIO
24042021,25,19.2,POSADAS AERO
24042021,24.8,19.1,PRESIDENCIA ROQUE SAENZ PEÑA AERO
24042021,16,6.6,PUERTO DESEADO AERO
24042021,,4.2,PUERTO MADRYN AERO
24042021,22.6,16,PUNTA INDIO B.A.
24042021,20.2,15,RAFAELA AERO
24042021,23.2,17.1,RECONQUISTA AERO
24042021,24,18.9,RESISTENCIA AERO
24042021,18.8,7.6,RIO COLORADO
24042021,21,13.2,RIO CUARTO AERO
24042021,17.2,1.2,RIO GALLEGOS AERO
24042021,10.7,6,RIO GRANDE B.A.
24042021,28,20,RIVADAVIA
24042021,23.8,15.2,ROSARIO AERO
24042021,18.8,14.8,SALTA AERO
24042021,17.6,5.2,SAN ANTONIO OESTE AERO
24042021,21,6.4,SAN CARLOS (MZA)
24042021,22.6,15.6,SAN FERNANDO AERO
24042021,23.2,9.8,SAN JUAN AERO
24042021,17.4,5.9,SAN JULIAN AERO
24042021,23,12,SAN LUIS AERO
24042021,22,10.5,SAN MARTIN (MZA)
24042021,19.5,8.6,SAN RAFAEL AERO
24042021,15.5,4.5,SANTA CRUZ AERO
24042021,19.3,9.6,SANTA ROSA AERO
24042021,23.4,8.4,SANTA ROSA DE CONLARA AERO
24042021,25.5,17.7,SANTIAGO DEL ESTERO AERO
24042021,22.7,15.8,SAUCE VIEJO AERO
24042021,21.5,15.5,SUNCHALES AERO
24042021,19.7,11.8,TANDIL AERO
24042021,24.5,18.4,TARTAGAL AERO
24042021,,,TERMAS DE RIO HONDO AERO
24042021,24,12.5,TINOGASTA
24042021,18.2,6.3,TRELEW AERO
24042021,21.2,10.5,TRENQUE LAUQUEN
24042021,22.2,13,TRES ARROYOS
24042021,24,15.9,TUCUMAN AERO
24042021,14,4.6,USHUAIA AERO
24042021,19.4,-1.2,USPALLATA
24042021,23.1,13.1,VENADO TUERTO AERO
24042021,20.5,8,VICTORICA
24042021,18.5,6.6,VIEDMA AERO
24042021,21.4,14.2,VILLA DE MARIA DEL RIO SECO
24042021,24.5,11.8,VILLA DOLORES AERO
24042021,21,13.6,VILLA GESELL AERO
24042021,21.2,11.7,VILLA REYNOLDS AERO
23042021,25.1,16,AEROPARQUE AERO
23042021,23,15,AZUL AERO
23042021,21.4,10.4,BAHIA BLANCA AERO
23042021,13.8,7.3,BARILOCHE AERO
23042021,-12.6,-19,BASE BELGRANO II
23042021,0.6,-5.3,BASE CARLINI (EX JUBANY)
23042021,2.9,-10.8,BASE ESPERANZA
23042021,-1.4,-15.8,BASE MARAMBIO
23042021,1.5,-6.7,BASE ORCADAS
23042021,-5.8,-12.3,BASE SAN MARTIN
23042021,21.5,14,BENITO JUAREZ AERO
23042021,24.8,16,BERNARDO DE IRIGOYEN AERO
23042021,21.1,15,BOLIVAR AERO
23042021,27.3,17.6,BUENOS AIRES OBSERVATORIO
23042021,27,15.8,CAMPO DE MAYO AERO
23042021,26.5,17.8,CATAMARCA AERO
23042021,25.6,17,CERES AERO
23042021,25,17.6,CHAMICAL AERO
23042021,16.3,4.3,CHAPELCO AERO
23042021,24,16,CHEPES
23042021,,,CHILECITO AERO
23042021,22.1,9.7,CIPOLLETTI
23042021,13.6,4.6,COMODORO RIVADAVIA AERO
23042021,29.3,16,CONCORDIA AERO
23042021,27.5,16.7,CORDOBA AERO
23042021,28,17,CORDOBA OBSERVATORIO
23042021,19.2,14.4,CORONEL PRINGLES AERO
23042021,18.2,15.3,CORONEL SUAREZ AERO
23042021,29.2,17.8,CORRIENTES AERO
23042021,26.5,17.1,DOLORES AERO
23042021,17,5.5,EL BOLSON AERO
23042021,13.9,1,EL CALAFATE AERO
23042021,27.1,16.3,EL PALOMAR AERO
23042021,20.4,15,EL TREBOL
23042021,26.2,15.5,ESCUELA DE AVIACION MILITAR AERO
23042021,12.2,2.3,ESQUEL AERO
23042021,27.5,16,EZEIZA AERO
23042021,29.6,16.3,FORMOSA AERO
23042021,18.1,14.3,GENERAL PICO AERO
23042021,14.5,5,GOBERNADOR GREGORES AERO
23042021,27.6,16.6,GUALEGUAYCHU AERO
23042021,29.3,16.7,IGUAZU AERO
23042021,30,18,ITUZAINGO
23042021,22.5,10,JACHAL
23042021,23.7,17.6,JUJUY AERO
23042021,25.1,16.2,JUJUY U N
23042021,24.1,13.4,JUNIN AERO
23042021,25.5,17,LA PLATA AERO
23042021,20.4,-0.9,LA QUIACA OBSERVATORIO
23042021,26.5,17.9,LA RIOJA AERO
23042021,18.1,14.5,LABOULAYE AERO
23042021,26,15,LAS FLORES
23042021,28.4,17.4,LAS LOMITAS
23042021,19.2,4.3,MALARGUE AERO
23042021,15.8,2.7,MAQUINCHAO
23042021,25,17,MAR DEL PLATA AERO
23042021,19.8,15.2,MARCOS JUAREZ AERO
23042021,27.5,16,MARIANO MORENO AERO
23042021,23,10.2,MENDOZA AERO
23042021,,9.2,MENDOZA OBSERVATORIO
23042021,30,16,MERCEDES AERO (CTES)
23042021,27.2,15.5,MERLO AERO
23042021,,16,METAN
23042021,30.6,16.8,MONTE CASEROS AERO
23042021,27,15.9,MORON AERO
23042021,21.5,8.7,NEUQUEN AERO
23042021,22.1,14.3,NUEVE DE JULIO
23042021,29.5,18,OBERA
23042021,21.6,15.3,OLAVARRIA AERO
23042021,22.9,19.2,ORAN AERO
23042021,24,15.7,PARANA AERO
23042021,14.4,5,PASO DE INDIOS
23042021,31,16.8,PASO DE LOS LIBRES AERO
23042021,18.8,14,PEHUAJO AERO
23042021,12.5,2,PERITO MORENO AERO
23042021,18.7,13.8,PIGUE AERO
23042021,26.7,14.4,PILAR OBSERVATORIO
23042021,30.3,20,POSADAS AERO
23042021,28.5,16.2,PRESIDENCIA ROQUE SAENZ PEÑA AERO
23042021,13.2,1,PUERTO DESEADO AERO
23042021,17.6,10,PUERTO MADRYN AERO
23042021,24.4,16,PUNTA INDIO B.A.
23042021,22,15.1,RAFAELA AERO
23042021,29.5,16.1,RECONQUISTA AERO
23042021,30,15.2,RESISTENCIA AERO
23042021,23,9.8,RIO COLORADO
23042021,18.2,14.8,RIO CUARTO AERO
23042021,13,3.5,RIO GALLEGOS AERO
23042021,9.6,6.2,RIO GRANDE B.A.
23042021,28,20,RIVADAVIA
23042021,23.2,15.6,ROSARIO AERO
23042021,23.8,16,SALTA AERO
23042021,24.6,6.8,SAN ANTONIO OESTE AERO
23042021,22,7,SAN CARLOS (MZA)
23042021,26.6,16.4,SAN FERNANDO AERO
23042021,24.2,11.8,SAN JUAN AERO
23042021,14.9,5.9,SAN JULIAN AERO
23042021,19.2,14,SAN LUIS AERO
23042021,23.2,11.1,SAN MARTIN (MZA)
23042021,21.1,8.4,SAN RAFAEL AERO
23042021,13.2,4.2,SANTA CRUZ AERO
23042021,17.7,14.2,SANTA ROSA AERO
23042021,20,14.4,SANTA ROSA DE CONLARA AERO
23042021,24,19.2,SANTIAGO DEL ESTERO AERO
23042021,22.5,15.8,SAUCE VIEJO AERO
23042021,22.5,15.9,SUNCHALES AERO
23042021,23.2,15.6,TANDIL AERO
23042021,22.9,18.5,TARTAGAL AERO
23042021,,,TERMAS DE RIO HONDO AERO
23042021,25.5,9.5,TINOGASTA
23042021,18,5.9,TRELEW AERO
23042021,19.2,13.6,TRENQUE LAUQUEN
23042021,21.4,14.4,TRES ARROYOS
23042021,22.1,17.5,TUCUMAN AERO
23042021,6.9,4.2,USHUAIA AERO
23042021,18,0.6,USPALLATA
23042021,20,13.5,VENADO TUERTO AERO
23042021,18,13.7,VICTORICA
23042021,23.1,6.3,VIEDMA AERO
23042021,25.3,17.4,VILLA DE MARIA DEL RIO SECO
23042021,21,16,VILLA DOLORES AERO
23042021,25,17,VILLA GESELL AERO
23042021,17.5,13.6,VILLA REYNOLDS AERO
22042021,23.5,18.1,AEROPARQUE AERO
22042021,21.6,17.1,AZUL AERO
22042021,23.2,10.5,BAHIA BLANCA AERO
22042021,15.2,4.2,BARILOCHE AERO
22042021,-10.2,-16,BASE BELGRANO II
22042021,1.2,-1.2,BASE CARLINI (EX JUBANY)
22042021,4.2,-1,BASE ESPERANZA
22042021,3.1,-4,BASE MARAMBIO
22042021,3.8,-0.9,BASE ORCADAS
22042021,0,-9.6,BASE SAN MARTIN
22042021,18.5,15.2,BENITO JUAREZ AERO
22042021,24.8,14.5,BERNARDO DE IRIGOYEN AERO
22042021,22.1,13,BOLIVAR AERO
22042021,24.9,19,BUENOS AIRES OBSERVATORIO
22042021,25,17,CAMPO DE MAYO AERO
22042021,28.2,18.3,CATAMARCA AERO
22042021,24.6,17,CERES AERO
22042021,24.5,17,CHAMICAL AERO
22042021,16.8,5,CHAPELCO AERO
22042021,25,15,CHEPES
22042021,19.6,11.4,CIPOLLETTI
22042021,14.3,7.6,COMODORO RIVADAVIA AERO
22042021,26.2,18.5,CONCORDIA AERO
22042021,24.6,14.8,CORDOBA AERO
22042021,23.7,12.8,CORDOBA OBSERVATORIO
22042021,21.1,10.5,CORONEL PRINGLES AERO
22042021,21,8.8,CORONEL SUAREZ AERO
22042021,24,18.2,CORRIENTES AERO
22042021,24.2,18.1,DOLORES AERO
22042021,16.1,0.4,EL BOLSON AERO
22042021,11.1,-1.2,EL CALAFATE AERO
22042021,25.5,18.1,EL PALOMAR AERO
22042021,26.1,16,EL TREBOL
22042021,22.9,14.2,ESCUELA DE AVIACION MILITAR AERO
22042021,12.6,0.7,ESQUEL AERO
22042021,25,18.7,EZEIZA AERO
22042021,22.6,18.7,FORMOSA AERO
22042021,19.5,6,GENERAL PICO AERO
22042021,12.5,0.5,GOBERNADOR GREGORES AERO
22042021,26.6,18.3,GUALEGUAYCHU AERO
22042021,28.2,16.5,IGUAZU AERO
22042021,25.8,15.5,ITUZAINGO
22042021,21.5,6,JACHAL
22042021,26.1,15.4,JUJUY AERO
22042021,24.7,13.5,JUJUY U N
22042021,26.6,16.3,JUNIN AERO
22042021,24.1,18,LA PLATA AERO
22042021,20,1.6,LA QUIACA OBSERVATORIO
22042021,26.3,18.1,LA RIOJA AERO
22042021,20.3,12.4,LABOULAYE AERO
22042021,23.5,16.5,LAS FLORES
22042021,27,19.2,LAS LOMITAS
22042021,15.2,3.7,MALARGUE AERO
22042021,16.6,2.9,MAQUINCHAO
22042021,23,17.8,MAR DEL PLATA AERO
22042021,25.6,14.6,MARCOS JUAREZ AERO
22042021,25,18.5,MARIANO MORENO AERO
22042021,20.5,7,MENDOZA AERO
22042021,,7.5,MENDOZA OBSERVATORIO
22042021,23.4,16.8,MERCEDES AERO (CTES)
22042021,25,18.7,MERLO AERO
22042021,22.7,16.9,METAN
22042021,27.7,17.5,MONTE CASEROS AERO
22042021,25,18.9,MORON AERO
22042021,19.2,11.6,NEUQUEN AERO
22042021,23.5,15.6,NUEVE DE JULIO
22042021,28.5,17,OBERA
22042021,21.1,16.9,OLAVARRIA AERO
22042021,27.6,19.5,ORAN AERO
22042021,26.4,17,PARANA AERO
22042021,16,4.1,PASO DE INDIOS
22042021,26.9,17,PASO DE LOS LIBRES AERO
22042021,21.7,13.1,PEHUAJO AERO
22042021,11.2,1.4,PERITO MORENO AERO
22042021,21.4,9.5,PIGUE AERO
22042021,21.2,13.8,PILAR OBSERVATORIO
22042021,28,17.8,POSADAS AERO
22042021,25.4,17,PRESIDENCIA ROQUE SAENZ PEÑA AERO
22042021,11.2,4.4,PUERTO DESEADO AERO
22042021,16.2,9.4,PUERTO MADRYN AERO
22042021,24,18.5,PUNTA INDIO B.A.
22042021,24.8,15.4,RAFAELA AERO
22042021,25.2,17.9,RECONQUISTA AERO
22042021,24.4,17.6,RESISTENCIA AERO
22042021,23.6,12.4,RIO COLORADO
22042021,20.3,12.6,RIO CUARTO AERO
22042021,12,-1.8,RIO GALLEGOS AERO
22042021,9.4,-1.7,RIO GRANDE B.A.
22042021,30.2,20,RIVADAVIA
22042021,26.2,15.5,ROSARIO AERO
22042021,24.2,13.4,SALTA AERO
22042021,20.1,9.7,SAN ANTONIO OESTE AERO
22042021,20.5,4.6,SAN CARLOS (MZA)
22042021,25.5,18.4,SAN FERNANDO AERO
22042021,21,6.5,SAN JUAN AERO
22042021,10.1,2.3,SAN JULIAN AERO
22042021,21,9.8,SAN LUIS AERO
22042021,22.5,8.8,SAN MARTIN (MZA)
22042021,19.9,6,SAN RAFAEL AERO
22042021,9,0.5,SANTA CRUZ AERO
22042021,21.5,6.6,SANTA ROSA AERO
22042021,22.5,8.3,SANTA ROSA DE CONLARA AERO
22042021,28.7,17,SANTIAGO DEL ESTERO AERO
22042021,26.2,16.8,SAUCE VIEJO AERO
22042021,25,16.5,SUNCHALES AERO
22042021,20.5,16.3,TANDIL AERO
22042021,27,18.7,TARTAGAL AERO
22042021,26,17,TERMAS DE RIO HONDO AERO
22042021,26.5,11.5,TINOGASTA
22042021,16.5,8.4,TRELEW AERO
22042021,21.1,10,TRENQUE LAUQUEN
22042021,23.5,12.8,TRES ARROYOS
22042021,25.4,16.8,TUCUMAN AERO
22042021,8,5.6,USHUAIA AERO
22042021,21,-2.5,USPALLATA
22042021,24.8,16,VENADO TUERTO AERO
22042021,22,6.5,VICTORICA
22042021,20.2,12.1,VIEDMA AERO
22042021,23.2,14.1,VILLA DE MARIA DEL RIO SECO
22042021,21.5,11.2,VILLA DOLORES AERO
22042021,23.5,18,VILLA GESELL AERO
22042021,22.2,5.2,VILLA REYNOLDS AERO
21042021,24.1,17.8,AEROPARQUE AERO
21042021,23,14.7,AZUL AERO
21042021,25,17,BAHIA BLANCA AERO
21042021,13.1,7.1,BARILOCHE AERO
21042021,-11,-19,BASE BELGRANO II
21042021,3.5,-0.8,BASE CARLINI (EX JUBANY)
21042021,4.4,1.3,BASE ESPERANZA
21042021,7.8,-2.2,BASE MARAMBIO
21042021,6.6,,BASE ORCADAS
21042021,3.9,-6.3,BASE SAN MARTIN
21042021,22.9,15.7,BENITO JUAREZ AERO
21042021,24.8,14.6,BERNARDO DE IRIGOYEN AERO
21042021,25.6,15,BOLIVAR AERO
21042021,25.4,18.7,BUENOS AIRES OBSERVATORIO
21042021,25,18,CAMPO DE MAYO AERO
21042021,33.5,23.3,CATAMARCA AERO
21042021,30.2,19,CERES AERO
21042021,30.2,20.5,CHAMICAL AERO
21042021,13.5,8.5,CHAPELCO AERO
21042021,24.5,17.5,CHEPES
21042021,19.7,12.8,CIPOLLETTI
21042021,17.3,8.6,COMODORO RIVADAVIA AERO
21042021,29.4,17,CONCORDIA AERO
21042021,29.1,15.6,CORDOBA AERO
21042021,27.1,16,CORDOBA OBSERVATORIO
21042021,24.1,15.6,CORONEL PRINGLES AERO
21042021,22.2,15,CORONEL SUAREZ AERO
21042021,30.5,19,CORRIENTES AERO
21042021,23.2,17.6,DOLORES AERO
21042021,16.6,6.7,EL BOLSON AERO
21042021,,-6,EL CALAFATE AERO
21042021,25.6,18.4,EL PALOMAR AERO
21042021,20.5,15.5,EL TREBOL
21042021,28.7,14,ESCUELA DE AVIACION MILITAR AERO
21042021,12.3,3.8,ESQUEL AERO
21042021,26,17.9,EZEIZA AERO
21042021,31,18.8,FORMOSA AERO
21042021,27.2,13.3,GENERAL PICO AERO
21042021,9,4.6,GOBERNADOR GREGORES AERO
21042021,27,16.2,GUALEGUAYCHU AERO
21042021,29.4,16.8,IGUAZU AERO
21042021,30.8,15.7,ITUZAINGO
21042021,22,11.2,JACHAL
21042021,27.7,17.5,JUJUY AERO
21042021,27.2,14.1,JUJUY U N
21042021,25.8,14.7,JUNIN AERO
21042021,24.6,18,LA PLATA AERO
21042021,22.2,2.9,LA QUIACA OBSERVATORIO
21042021,31.8,17.9,LA RIOJA AERO
21042021,22.3,13.6,LABOULAYE AERO
21042021,24,15.8,LAS FLORES
21042021,34.2,21.2,LAS LOMITAS
21042021,14.8,7.4,MALARGUE AERO
21042021,16.3,9.2,MAQUINCHAO
21042021,22.8,16,MAR DEL PLATA AERO
21042021,19.8,16.4,MARCOS JUAREZ AERO
21042021,25.5,17.5,MARIANO MORENO AERO
21042021,24.6,12.2,MENDOZA AERO
21042021,,10.8,MENDOZA OBSERVATORIO
21042021,29.2,15.5,MERCEDES AERO (CTES)
21042021,25.8,17.9,MERLO AERO
21042021,29.8,17.5,METAN
21042021,29.8,16.9,MONTE CASEROS AERO
21042021,25.5,18.3,MORON AERO
21042021,21.5,13.3,NEUQUEN AERO
21042021,26.9,14.1,NUEVE DE JULIO
21042021,30,17.5,OBERA
21042021,23.6,12.6,OLAVARRIA AERO
21042021,29,20.4,ORAN AERO
21042021,25.5,16.4,PARANA AERO
21042021,15.4,6.4,PASO DE INDIOS
21042021,29.2,16.8,PASO DE LOS LIBRES AERO
21042021,24.4,15,PEHUAJO AERO
21042021,11.6,5.6,PERITO MORENO AERO
21042021,20.8,14.7,PIGUE AERO
21042021,25.5,15.5,PILAR OBSERVATORIO
21042021,29.9,17.3,POSADAS AERO
21042021,31.8,20.1,PRESIDENCIA ROQUE SAENZ PEÑA AERO
21042021,15.2,9.4,PUERTO DESEADO AERO
21042021,16.2,13.4,PUERTO MADRYN AERO
21042021,23.8,17.5,PUNTA INDIO B.A.
21042021,21.8,17.5,RAFAELA AERO
21042021,30.1,18.8,RECONQUISTA AERO
21042021,31.2,19.7,RESISTENCIA AERO
21042021,22.8,15.6,RIO COLORADO
21042021,22,13.7,RIO CUARTO AERO
21042021,9.5,-0.7,RIO GALLEGOS AERO
21042021,10,-2.9,RIO GRANDE B.A.
21042021,36,23,RIVADAVIA
21042021,23.5,16.3,ROSARIO AERO
21042021,26.2,11.9,SALTA AERO
21042021,18.1,12.8,SAN ANTONIO OESTE AERO
21042021,18,10.5,SAN CARLOS (MZA)
21042021,26.2,18,SAN FERNANDO AERO
21042021,26,14.2,SAN JUAN AERO
21042021,10.5,5.9,SAN JULIAN AERO
21042021,25.6,10.9,SAN LUIS AERO
21042021,25.3,11.7,SAN MARTIN (MZA)
21042021,16.6,10.4,SAN RAFAEL AERO
